index,latitude,longitude,calczip
256543,29.69377898,-95.35263823,77021
256573,29.76983082,-95.29290006,77020
256593,29.74363712,-95.35015871,77003
256636,29.78888702,-95.68833916,77094
256749,29.74987988,-95.48603812,77057
256771,30.06440551,-95.20988468,77339
256979,29.86314265,-95.36821993,77076
257034,29.79218666,-95.37458041,77009
257038,29.8520316,-95.49919134,77092
257039,29.68286323,-95.33617402,77033
257112,29.93706972,-95.54669801,77064
257205,29.73034289,-95.32799521,77023
257217,29.87796794,-95.43141172,77088
257231,29.75427242,-95.2835464,77011
257235,29.889055300000003,-95.41245267,77037
257306,30.05151711,-95.24560884,77339
257357,29.729280499999998,-95.51686099,77063
257434,29.79218666,-95.37458041,77009
257465,29.666969199999997,-95.34504699,77033
257477,29.7888145,-95.39893347,77007
257535,29.72505957,-95.37245179,77004
257564,29.72505957,-95.37245179,77004
257612,29.83450114,-95.34271231,77093
257654,29.75497429,-95.34880836,77003
257823,29.86171914,-95.38468938,77076
257826,29.79157265,-95.47993479,77055
257879,29.60916138,-95.27366632,77075
257998,29.78255846,-95.19120785,77015
258030,29.78212358,-95.29791253,77020
258123,29.84712407,-95.46938317,77092
258281,29.68820791,-95.2948722,77087
258355,29.75197041,-95.39112861,77006
258445,30.04801753,-95.20532990000001,77339
258468,29.78238921,-95.37577467,77009
258590,29.75979029,-95.36779026,77201
258646,29.69832988,-95.47977438,77081
258652,29.74392711,-95.4517747,77027
258655,29.627588300000003,-95.23852528,77075
258694,29.627588300000003,-95.23852528,77075
258772,29.91706694,-95.40007292,77060
258773,29.62100782,-95.34239951,77048
258818,29.773183799999998,-95.55019377,77042
258819,29.65295786,-95.57995607,77099
258825,29.742729200000003,-95.40544136,77019
258832,29.670642800000003,-95.32103733,77033
258879,29.83353053,-95.27699389,77028
258945,29.81335074,-95.43276226,77018
259060,29.81335074,-95.43276226,77018
259061,29.83353053,-95.27699389,77028
259062,29.670642800000003,-95.32103733,77033
259068,29.78255846,-95.19120785,77015
259142,30.05151711,-95.24560884,77339
259144,30.02630161,-95.25953416,77338
259246,29.72934715,-95.39105219,77006
259257,29.62816239,-95.43532555,77045
259286,29.77779013,-95.29300685,77020
259294,29.81356817,-95.393547,77022
259298,29.81484985,-95.35471346,77022
259313,29.65266809,-95.55750279,77031
259341,29.64574238,-95.44647219,77045
259347,29.77405542,-95.41543575,77007
259403,29.78504553,-95.36298383,77009
259407,29.76634204,-95.35841229,77201
259411,29.7197646,-95.30136115,77023
259418,29.76448953,-95.20457237,77547
259443,29.73795311,-95.37998192,77006
259454,29.76427638,-95.36410525,77201
259483,29.7627812,-95.36160265,77201
259518,29.79332364,-95.58377063,77079
259524,29.79332364,-95.58377063,77079
259579,29.77651786,-95.35380559,77201
259580,29.77651786,-95.35380559,77201
259611,29.83536342,-95.33444973,77093
259688,29.829881699999998,-95.35092052,77022
260002,29.73879438,-95.25996389,77012
260007,29.73781782,-95.26286328,77012
260034,29.73757938,-95.41635145,77098
260101,29.80992471,-95.38269982,77022
260148,29.69191161,-95.57857516,77072
260347,29.86080162,-95.45630643,77091
260349,29.8519809,-95.42306287,77091
260750,29.88040697,-95.37345877,77037
260843,29.66409106,-95.39949795,77054
260888,29.79731183,-95.42993928,77008
260958,29.70303512,-95.24722696,77017
260970,29.74776657,-95.35700229,77003
260972,29.82154463,-95.41591651,77018
261000,29.78420632,-95.29648576,77020
261008,29.77848628,-95.40962992,77007
261044,29.746437,-95.62312327,77077
261107,29.71232412,-95.35550683,77021
261171,29.65099331,-95.48215487,77035
261176,29.746437,-95.62312327,77077
261188,29.579555600000003,-95.12091054,77062
261206,29.70512779,-95.43106850000001,77005
261214,29.79964833,-95.21884159,77013
261288,29.84921255,-95.39500431,77076
261309,29.873617100000004,-95.39793086,77037
261375,29.61972284,-95.45397975,77045
261406,29.77947812,-95.36553956,77009
261442,29.77626801,-95.29484568,77020
261535,29.72838221,-95.35357672,77003
261589,29.736057199999998,-95.40195467,77006
261604,29.746437,-95.62312327,77077
261711,29.746437,-95.62312327,77077
261798,29.80556871,-95.38858789,77009
261820,29.71164509,-95.59034724,77072
262008,29.63510632,-95.42656465,77045
262017,29.77833932,-95.31660461,77020
262029,29.77833932,-95.31660461,77020
262112,29.70866199,-95.41830433,77030
262254,29.67655566,-95.25606534,77017
262445,29.75392152,-95.6061096,77077
262449,29.89915637,-95.31873983,77039
262459,29.579555600000003,-95.12091054,77062
262616,29.80586622,-95.40806581,77008
262617,29.67073637,-95.25856791,77017
262662,29.74907488,-95.34076689,77003
262735,29.81731615,-95.4240876,77018
262801,29.78222076,-95.46796417,77024
262874,29.64138405,-95.35715492,77051
262888,29.74649568,-95.62561601,77077
262904,29.70789523,-95.41829335,77030
262992,29.81579781,-95.39945727,77022
263066,29.6418534,-95.22476193,77587
263127,29.66409106,-95.39949795,77054
263137,29.73879438,-95.25996389,77012
263141,29.81484985,-95.35471346,77022
263142,29.81356817,-95.393547,77022
263144,29.670642800000003,-95.32103733,77033
263145,29.83353053,-95.27699389,77028
263161,29.80198664,-95.5175704,77080
263263,29.70018766,-95.47618864,77081
263309,29.67270272,-95.49263754,77096
263322,29.83096312,-95.44012444,77018
263526,29.79647056,-95.56983936,77043
263635,29.67538651,-95.24572752,77017
263654,29.66264352,-95.34175105,77033
263704,29.77472934,-95.62041519,77079
263715,29.67307467,-95.51557158,77036
263948,29.806949600000003,-95.24049372,77013
263955,29.700727500000003,-95.41487883,77030
263967,29.65163608,-95.52796933,77071
264260,29.71231844,-95.53623965,77036
264270,29.81479072,-95.37297067,77022
264358,29.745147600000003,-95.34896855,77003
264820,29.64138405,-95.35715492,77051
264933,29.71164716,-95.57552338,77072
264936,29.69832988,-95.47977438,77081
264980,29.79440312,-95.37879178,77009
265017,29.68025978,-95.3466567,77033
265056,29.78428996,-95.64373479,77077
265067,29.80033307,-95.68846902,77084
265210,29.79302222,-95.68838501,77094
265261,29.79302222,-95.68838501,77094
265285,29.706230100000003,-95.40301521,77030
265288,29.754554700000003,-95.40229806,77019
265298,29.706230100000003,-95.40301521,77030
265304,29.83304792,-95.55326081,77043
265305,29.8345071,-95.55328366,77043
265306,29.83743478,-95.55311595,77040
265309,29.77892688,-95.28404996,77020
265316,29.78564655,-95.30319976,77026
265331,29.75359542,-95.32586662,77020
265409,29.63188548,-95.4931717,77085
265454,29.706230100000003,-95.40301521,77030
265568,29.86253735,-95.33146664,77093
265628,29.73631276,-95.59569561,77042
265666,29.93515197,-95.41271209,77060
265847,29.69296645,-95.34869385,77021
265859,29.60681621,-95.48710813,77085
265862,29.82234797,-95.21056516,77013
265863,29.82112982,-95.20969563,77013
265935,29.76718903,-95.3250657,77020
265940,29.76751509,-95.32654564,77020
265943,29.71070617,-95.6076135,77072
265945,29.76717579,-95.32653035,77020
265953,29.73927124,-95.34582524,77003
265965,29.74042696,-95.58509062,77042
266377,29.683361100000003,-95.23292551,77587
266386,29.8154392,-95.52957911,77080
266418,29.77344505,-95.21840668,77029
266651,29.73971757,-95.44530484,77027
266707,29.85807999,-95.37975307,77076
266715,29.63349911,-95.36421206,77051
266731,29.83578484,-95.29648576,77028
266768,29.71759216,-95.38054668,77004
266816,29.77301403,-95.37008659,77201
266897,29.85812564,-95.37198633,77076
266966,29.60650842,-95.35477465,77047
266972,29.83249095,-95.36689764,77022
267203,29.74916041,-95.42292523,77019
267212,29.84172942,-95.40694792,77018
267265,29.74637696,-95.62819723,77077
267380,29.81741153,-95.41172019,77008
267411,29.80831158,-95.53582755,77080
267414,29.81021109,-95.53498081,77080
267422,29.75329015,-95.37542715,77002
267588,30.06657726,-95.12735623,77336
267602,29.7582798,-95.36896511,77201
267814,29.73610309,-95.28621665,77011
267858,29.69513501,-95.28790285,77087
267861,29.7475338,-95.38567347,77006
268029,29.62213247,-95.23766679,77075
268089,29.74686232,-95.38567348,77006
268182,29.76718903,-95.3250657,77020
268184,30.04634629,-95.24068441,77339
268329,29.84174319,-95.33704904,77093
268430,29.78503229,-95.36392206,77009
268433,29.78504553,-95.36298383,77009
268511,29.71361787,-95.36887025,77004
268631,29.824869399999997,-95.34524796,77022
268703,30.05151711,-95.24560884,77339
268873,29.78414334,-95.45677943,77008
268991,29.78414334,-95.45677943,77008
269077,29.81419177,-95.39354698,77022
269169,29.750057199999997,-95.47696692,77056
269257,29.84975811,-95.48887635,77092
269262,29.84975811,-95.48887635,77092
269273,29.77470593,-95.31155406,77020
269286,29.66522782,-95.53720095,77031
269312,29.83140634,-95.48102597,77092
269326,29.78503229,-95.36392206,77009
269562,29.77325633,-95.41254412,77007
269568,29.77629284,-95.41068271,77007
269573,29.77629284,-95.41068271,77007
269580,29.77556041,-95.41067495,77007
269808,29.68371387,-95.27739712,77017
269809,29.73256483,-95.28541554,77011
269956,29.85381134,-95.33971414,77093
270039,29.80831158,-95.53582755,77080
270082,30.09139426,-95.18804211,77345
270097,29.694419800000002,-95.41438429,77054
270122,29.72505957,-95.37245179,77004
270234,29.81465724,-95.53160865,77080
270394,29.83140634,-95.48102597,77092
270409,29.73196041,-95.28345487,77011
270448,29.63558965,-95.50062566,77085
270455,29.750057199999997,-95.47696692,77056
270462,29.750057199999997,-95.47696692,77056
270471,29.648482399999995,-95.34144555,77033
270497,29.77947812,-95.36553956,77009
270587,29.78414334,-95.45677943,77008
270597,29.78414334,-95.45677943,77008
270627,29.82487245,-95.34496899999999,77022
270636,29.78414334,-95.45677943,77008
270651,29.89040037,-95.42409592,77088
270668,29.78414334,-95.45677943,77008
270811,29.63402007,-95.45796265,77035
270964,30.03902433,-95.24031071,77339
270967,29.7019576,-95.35362238,77021
271003,29.80692472,-95.51996622,77080
271031,29.60855824,-95.47852209999999,77085
271114,29.81241229,-95.41494749,77008
271123,30.05025695,-95.19700575,77339
271132,29.78359025,-95.30526746,77020
271181,29.77630816,-95.40954599,77007
271305,29.74311824,-95.42230216,77019
271477,29.750057199999997,-95.47696692,77056
271512,29.87083706,-95.44322862,77088
271574,29.78534718,-95.65930999999999,77094
271698,29.63207236,-95.42643731,77045
271742,29.6321897,-95.45836067,77045
271753,29.70920594,-95.48050319,77081
271825,29.70920594,-95.48050319,77081
271960,29.77714531,-95.31555939,77020
272097,29.698036199999997,-95.4442977,77025
272102,29.59587453,-95.20811566,77089
272103,29.69356725,-95.4437713,77025
272157,29.708963399999995,-95.30160529,77023
272208,29.702274300000003,-95.54399865,77036
272652,29.83578484,-95.29648576,77028
272656,29.76574513,-95.21553809999999,77547
272733,29.8061161,-95.28456104,77028
272794,29.80030818,-95.33860773,77026
272860,29.648482399999995,-95.34144555,77033
272981,29.74395952,-95.58039849,77042
273000,29.72070307,-95.52901458,77063
273009,29.64559601,-95.54010770000001,77031
273283,29.7951718,-95.5191879,77080
273371,29.73308468,-95.48042847,77057
273928,29.95973205,-95.55612186,77070
273982,29.94340518,-95.32151784,77032
274048,29.78006363,-95.34186558,77020
274168,29.666654600000005,-95.30432899,77087
274419,29.68388181,-95.25510402,77017
274594,29.65123356,-95.30491631,77061
274767,29.67574883,-95.48640438,77096
274863,29.70919225,-95.48259731,77081
274871,29.80395118,-95.31702425,77026
274876,29.66024408,-95.55805197,77031
274878,29.68955233,-95.49938965,77096
275029,30.00447453,-95.11066427,None
275068,29.68511488,-95.41555289,77054
275131,29.66092883,-95.55725865,77031
275291,29.75392152,-95.6061096,77077
275352,29.79931449,-95.38436899,77009
275368,29.62088395,-95.31186685,77048
275371,29.78503229,-95.36392206,77009
275781,29.71349586,-95.28368031,77012
275909,29.71576495,-95.27442928,77012
276162,29.69654079,-95.36277002,77021
276223,29.69654079,-95.36277002,77021
276255,29.78131493,-95.41368864,77007
276394,29.88438089,-95.29681054,77016
276741,30.08551844,-95.19445095,77345
276747,29.73927124,-95.34582524,77003
276905,29.713149100000003,-95.36098285,77021
276988,29.7628517,-95.41922752,77007
277013,29.61815353,-95.43529487,77045
277049,29.69586562,-95.35094452,77021
277052,29.69436447,-95.34898383,77021
277125,29.750057199999997,-95.47696692,77056
277131,29.714836100000003,-95.31547542,77023
277184,29.79189869,-95.42201236,77008
277302,29.73927124,-95.34582524,77003
277329,29.73757938,-95.41635145,77098
277391,29.66235536,-95.47775275,77096
277485,29.80558398,-95.43798055,77008
277545,29.7343329,-95.34785463,77003
277560,29.72979748,-95.51960085,77063
277584,29.69823087,-95.60327161,77072
277637,29.64280514,-95.24897761,77587
277695,30.06273752,-95.18070865,77345
277744,29.73983965,-95.37717428,77006
277770,30.01887365,-95.11021914,77336
277789,30.01887365,-95.11021914,77336
277811,29.73983965,-95.37717428,77006
277839,29.81316572,-95.42027282,77008
277891,30.05112652,-95.16913845,77345
277917,29.85807999,-95.37975307,77076
277924,29.85381134,-95.33971414,77093
277949,29.65638731,-95.48209373,77035
277963,30.03225555,-95.17537202,77345
277973,30.06481735,-95.19728844,77339
278005,29.73927124,-95.34582524,77003
278013,29.61821755,-95.42598715,77045
278091,29.6500968,-95.348648,77051
278138,29.71070617,-95.6076135,77072
278204,30.06481735,-95.19728844,77339
278302,30.02701463,-95.22924735,77339
278399,29.93181221,-95.412407,77060
278401,29.8061161,-95.28456104,77028
278516,29.78694735,-95.32392872,77026
278572,29.78414334,-95.45677943,77008
278619,29.66657629,-95.47323611,77096
278696,30.05151711,-95.24560884,77339
278708,29.627588300000003,-95.23852528,77075
278731,30.03291891,-95.18100742,77345
278745,29.86568301,-95.49607212,77040
278769,29.77077108,-95.22051248,77029
278772,29.64395275,-95.45718909,77035
278876,29.78961741,-95.32126618,77026
278879,29.71842954,-95.36168666,77004
278901,29.79226308,-95.37938684,77009
278913,29.5868224,-95.45553588,77053
278934,29.76691067,-95.57442472,77042
279236,29.829881699999998,-95.35092052,77022
279271,29.79404831,-95.37878428,77009
279306,29.77651786,-95.35380559,77201
279482,29.77697761,-95.3629838,77201
279490,29.67538651,-95.24572752,77017
279497,29.83540721,-95.33336640000002,77093
279502,29.84789463,-95.53742983,77040
279670,29.68417159,-95.47655485,77096
279724,29.77956577,-95.34185779,77020
279882,29.77328303,-95.81838997,77494
279925,29.881138500000002,-95.37346356,77037
279946,29.85452646,-95.30050662,77016
279951,29.70319564,-95.58308405,77072
280130,29.74576183,-95.32326497,77011
280175,29.85388003,-95.53139489,77040
280206,29.73862737,-95.40453659,77019
280245,29.77286139,-95.32277667,77020
280354,29.6212478,-95.38023364,77047
280362,29.85005771,-95.53744507,77040
280408,29.80451204,-95.54698175,77080
280413,29.61124875,-95.2358283,77075
280503,29.66633992,-95.49330905,77096
280528,29.84942918,-95.31638135,77016
280782,29.61721424,-95.47461697,77085
280888,29.7852351,-95.57454285,77079
280890,29.7852351,-95.57454285,77079
281082,29.64238733,-95.51248922,77071
281357,29.706230100000003,-95.40301521,77030
281711,29.87473111,-95.42119599,77091
281858,29.65585702,-95.5785446,77099
281870,29.73895066,-95.44537356,77027
281935,29.76589005,-95.35671225,77201
282029,29.78695877,-95.29654691,77026
282030,29.78214068,-95.29644015,77020
282367,29.86733429,-95.3785685,77076
282392,29.93181221,-95.412407,77060
282533,29.68359956,-95.37219990000001,77021
282608,29.78874398,-95.40444176,77008
282677,29.78692247,-95.3328628,77026
282701,29.85339356,-95.37190238,77076
282733,29.78874398,-95.40444176,77008
282753,29.71842383,-95.32154844,77023
282816,29.79778484,-95.23281096,77013
282833,29.818843100000006,-95.29366295,77028
282874,29.78238921,-95.37577467,77009
282898,29.72757335,-95.38436126,77004
282937,29.69012609,-95.38607913,77054
282968,29.87313455,-95.30603797,77016
282972,29.87517738,-95.30985255,77016
283108,29.7824268,-95.34976969,77009
283147,30.06273752,-95.18070865,77345
283195,29.80997473,-95.27831279,77028
283304,29.6212478,-95.38023364,77047
283358,29.74907488,-95.34076689,77003
283678,29.75754172,-95.38897514,77006
283713,29.83799928,-95.27699281,77028
283731,29.76948742,-95.22047414,77029
283791,29.76670643,-95.5473099,77042
283804,29.84036063,-95.47973628,77092
283905,29.706230100000003,-95.40301521,77030
283920,29.58480653,-95.51488502,77489
284114,29.89938007,-95.29233552,77050
284231,29.77934261,-95.59428413,77079
284258,29.68487547,-95.59236906,77072
284265,30.04957224,-95.20029187,77339
284300,29.78565977,-95.34275817,77009
284305,29.74649568,-95.62561601,77077
284339,29.78672578,-95.31127067,77026
284382,29.77299873,-95.37120826,77201
284496,29.881138500000002,-95.37346356,77037
284525,29.73795311,-95.37998192,77006
284607,29.77299873,-95.37120826,77201
284617,29.73436166,-95.29799654,77011
284639,29.89050668,-95.42983254,77088
284657,29.73795311,-95.37998192,77006
284730,29.77149578,-95.37471003,77201
284982,29.64363089,-95.49019614,77035
284990,29.802940399999997,-95.49112705,77055
284991,29.87969281,-95.72391929999999,None
285014,29.77385714,-95.31052407,77020
285069,29.834903100000002,-95.29804653,77028
285088,29.73781782,-95.26286328,77012
285130,29.69084175,-95.49689479,77081
285216,29.76634204,-95.35841229,77201
285406,29.59474637,-95.50738467,77489
285444,29.80670729,-95.48491666,77055
285445,29.74987988,-95.48603812,77057
285500,29.72900335,-95.374386,77004
285529,29.77608681,-95.42189029,77007
285542,29.79811297,-95.38281239,77009
285577,29.84393719,-95.25864707,77078
285687,29.86418928,-95.40450759,77076
285776,29.79248055,-95.40119941,77008
285868,29.66364658,-95.54087842,77031
285899,29.61352722,-95.28211206,77075
285941,29.71262555,-95.41006462,77030
285949,29.77515793,-95.40622718,77007
285960,29.72106359,-95.4149703,77005
286230,29.76732455,-95.30120096,77020
286272,29.68362992,-95.28163158,77087
286297,30.05778126,-95.18678408,77345
286300,30.057075199999996,-95.19252449,77339
286308,29.91706694,-95.40007292,77060
286345,29.63402007,-95.45796265,77035
286539,29.78694735,-95.32392872,77026
286667,29.78377531,-95.3115082,77020
286697,29.82758914,-95.53151697,77080
286701,29.82758914,-95.53151697,77080
286777,29.8345947,-95.44998925,77018
286922,29.77835461,-95.42007449,77007
286970,30.00417331,-95.11333658,None
287074,29.73238572,-95.35501852,77003
287143,29.63402007,-95.45796265,77035
287150,30.04595371,-95.14186089,77345
287245,29.73238572,-95.35501852,77003
287330,29.74362752,-95.33935542,77003
287344,29.6026878,-95.11956505,77059
287441,29.71550189,-95.28840644,77012
287467,29.63553055,-95.22771449,77587
287468,29.83456049,-95.37154391,77022
287490,29.87517738,-95.30985255,77016
287530,30.07070123,-95.17604926,77345
287545,29.7424335,-95.29695124,77011
287757,29.68894584,-95.28702554,77087
288041,29.68187523,-95.44061275,77025
288160,29.65638731,-95.48209373,77035
288171,29.72838221,-95.35357672,77003
288206,29.83567807,-95.26208496,77078
288667,29.85452646,-95.30050662,77016
288786,29.844339,-95.37715387,77076
288788,29.84120372,-95.37165823,77076
288997,29.6026878,-95.11956505,77059
289112,29.867364799999997,-95.55862427,77041
289116,29.84789463,-95.53742983,77040
289125,29.68639374,-95.57836161,77072
289273,30.00251224,-95.11179381,None
289420,29.74987988,-95.48603812,77057
289563,29.78288493,-95.33018355,77020
289572,29.671921299999998,-95.58767191,77099
289612,29.6438738,-95.23787729,77587
289678,29.809797200000002,-95.41819004,77008
289745,29.63402007,-95.45796265,77035
289774,29.68487547,-95.59236906,77072
289801,29.62816239,-95.43532555,77045
289802,29.62622273,-95.4353105,77045
289822,29.87760535,-95.30609136,77016
289887,29.87554323,-95.39231633,77037
289922,29.82438869,-95.41399583,77018
289942,29.82438869,-95.41399583,77018
290100,29.93402097,-95.29666779,77396
290117,29.73651312,-95.42629995,77098
290332,29.75392152,-95.6061096,77077
290358,29.80395118,-95.31702425,77026
290369,29.82816503,-95.52005014,77080
290437,29.87313455,-95.30603797,77016
290449,29.63402007,-95.45796265,77035
290458,30.048993300000003,-95.2160573,77339
290515,29.77116195,-95.41635141,77007
290534,29.59617143,-95.45066217,77053
290539,29.59247789,-95.48108681,77053
290675,29.74987988,-95.48603812,77057
290713,29.78832827,-95.32869731,77026
290795,29.76818657,-95.41634365,77007
290817,29.74614722,-95.38167567,77006
290827,29.71422571,-95.41489407,77030
290898,29.61409194,-95.29029091,77075
290934,30.00422877,-95.11067797,None
290984,29.7040424,-95.29051201,77087
290999,29.66989142,-95.30925752,77087
291019,29.76369192,-95.62900555,77077
291035,30.044223699999996,-95.2099657,77339
291080,29.64462086,-95.35876552,77051
291154,29.78888702,-95.68833916,77094
291205,29.84953886,-95.38176736,77076
291303,29.67320058,-95.36875153,77051
291334,30.048993300000003,-95.2160573,77339
291376,29.69950472,-95.3593139,77021
291466,30.048993300000003,-95.2160573,77339
291469,29.64061535,-95.35965726,77051
291512,29.74306302,-95.37335971,77002
291610,29.95457245,-95.33142640000001,77032
291686,29.687418,-95.33419808,77033
291733,30.048993300000003,-95.2160573,77339
291736,29.76670643,-95.5473099,77042
291738,29.63155446,-95.21171640000001,77034
291753,29.63064938,-95.21166728,77034
291766,29.74543372,-95.28816981,77011
291804,29.687418,-95.33419808,77033
291823,29.66946223,-95.48764788,77096
291825,29.66851236,-95.49803932,77096
291840,29.65638731,-95.48209373,77035
291920,29.81643725,-95.35676809,77022
291989,29.74543372,-95.28816981,77011
292009,29.714836100000003,-95.31547542,77023
292039,29.65099331,-95.48215487,77035
292068,29.66657629,-95.47323611,77096
292091,29.77661892,-95.29779048,77020
292096,29.694419800000002,-95.41438429,77054
292110,29.788749699999997,-95.40333558,77008
292122,29.76948742,-95.22047414,77029
292128,29.65099331,-95.48215487,77035
292129,29.71693048,-95.31880193,77023
292136,29.62637332,-95.42534644,77045
292224,29.71316308,-95.52080728,77036
292461,29.83759093,-95.36698129999999,77022
292483,29.83731087,-95.45204164,77092
292538,29.81111328,-95.35362235,77009
292554,29.77416219,-95.40621193,77007
292663,29.53095474,-95.16861676,77546
292714,29.88536134,-95.29006522,77050
292722,29.84674219,-95.28047502,77078
292773,29.73762133,-95.30374141,77011
292792,29.7002221,-95.36132041,77021
292799,29.65638731,-95.48209373,77035
292806,29.65638731,-95.48209373,77035
292875,29.84510225,-95.29851539,77016
292941,29.78239828,-95.35222616,77009
293056,29.85998341,-95.56348409,77041
293117,29.60294915,-95.47597508,77085
293122,29.6009351,-95.46884924,77053
293123,29.60012621,-95.46932224,77053
293124,29.59943393,-95.46969599,77053
293125,29.59868052,-95.47006997,77053
293126,29.60233308,-95.47196201,77085
293128,29.601512800000002,-95.47244252,77085
293131,29.60064894,-95.47285458,77053
293133,29.60326587,-95.47401437,77085
293135,29.60198215,-95.47344216,77085
293137,29.60382853,-95.47599787,77085
293143,29.60016434,-95.47158045,77053
293145,29.59937281,-95.46513373,77053
293146,29.59863102,-95.46551522,77053
293147,29.59795951,-95.46585085,77053
293149,29.59827232,-95.46435538,77053
293150,29.59801106,-95.46218867,77053
293151,29.59714126,-95.46241754,77053
293152,29.59621992,-95.46237189,77053
293156,29.597535999999998,-95.46114344,77053
293158,29.59624661,-95.46134948,77053
293160,29.59629632,-95.45816029,77053
293222,30.09076962,-95.18966332,77345
293229,29.72567355,-95.35883333,77004
293230,29.71951679,-95.35839068,77004
293231,29.72696296,-95.36336509,77004
293238,29.68562505,-95.51098627,77036
293274,29.79225348,-95.38605495,77009
293297,29.7107315,-95.29936211,77023
293307,29.79231259,-95.41343696,77008
293318,29.59617143,-95.45066217,77053
293339,29.768100800000003,-95.6436462,77077
293463,29.71889298,-95.37323765,77004
293468,29.714836100000003,-95.31547542,77023
293473,29.714836100000003,-95.31547542,77023
293494,30.048993300000003,-95.2160573,77339
293495,30.048993300000003,-95.2160573,77339
293542,29.75841512,-95.2836228,77011
293561,30.048993300000003,-95.2160573,77339
293589,29.81497967,-95.44288623,77018
293593,29.64285852,-95.23085026,77587
293605,29.82977381,-95.56998753,77043
293631,29.66070178,-95.33979786,77033
293653,29.78626262,-95.33284749,77026
293743,29.788749699999997,-95.40333558,77008
293793,29.89053154,-95.4262849,77088
293992,29.84397941,-95.34811275,77093
294052,30.048993300000003,-95.2160573,77339
294079,29.81895441,-95.37522134,77022
294152,29.57784452,-95.11371608,77058
294155,29.57784452,-95.11371608,77058
294163,29.61424696,-95.46256267,77085
294205,29.66989142,-95.30925752,77087
294248,29.59617143,-95.45066217,77053
294450,29.73081199,-95.4363861,77046
294461,29.63734619,-95.40189099,77045
294519,29.74092869,-95.37761695,77006
294617,29.81356817,-95.393547,77022
294678,29.71180526,-95.41006459,77030
294699,29.63086122,-95.49340813,77085
294745,29.73176187,-95.35072318,77003
294907,29.77295491,-95.1985016,77015
294939,29.90394941,-95.29340747,77050
295033,29.74039842,-95.37671656,77002
295148,29.68639374,-95.57836161,77072
295168,29.671921299999998,-95.58767191,77099
295204,30.073681300000004,-95.17318815,77345
295357,29.82638733,-95.38401029,77022
295486,29.96412071,-95.16305864,77346
295610,29.58065424,-95.10786436,77058
295716,29.7888145,-95.39893347,77007
295778,29.87953612,-95.36794045,77037
295850,29.71889298,-95.37323765,77004
295936,29.77923401,-95.45774844,77056
295943,29.77921665,-95.45665737,77056
295997,29.71965989,-95.41139212,77005
296001,29.72152335,-95.40650168,77005
296033,29.72464202,-95.40342711,77005
296036,29.72482307,-95.40343116,77005
296072,29.627588300000003,-95.23852528,77075
296171,29.579555600000003,-95.12091054,77062
296199,29.79307996,-95.69239992,77094
296443,30.04794438,-95.16877066,77345
296468,29.74266621,-95.35217277,77003
296593,29.88906282,-95.49847423,77086
296748,29.77923401,-95.45774844,77056
297013,29.75392152,-95.6061096,77077
297025,30.00507854,-95.10991792,None
297106,29.67354012,-95.46611027,77096
297386,30.00422877,-95.11067797,None
297387,30.00447453,-95.11066427,None
297390,30.00009338,-95.11182406,None
297391,30.00251224,-95.11179381,None
297454,29.61620139,-95.42420968,77045
297488,29.60879903,-95.45052341,77053
297526,30.05151711,-95.24560884,77339
297530,29.67257494,-95.54146569,77031
297587,30.05151711,-95.24560884,77339
297614,30.05151711,-95.24560884,77339
297639,30.05151711,-95.24560884,77339
297651,30.05151711,-95.24560884,77339
297694,29.61705438,-95.41821588,77045
297731,29.80395118,-95.31702425,77026
297748,29.90248331,-95.33246186,77039
297751,29.65775861,-95.28327188,77061
297755,29.64574238,-95.44647219,77045
297766,29.85452646,-95.30050662,77016
297807,29.65775861,-95.28327188,77061
297808,29.769950800000004,-95.40090192,77007
297810,29.59467855,-95.18087211,77034
297837,29.59727475,-95.18032841,77034
297999,29.79703531,-95.68844593,77094
298012,29.74465605,-95.39673873,77006
298028,29.74465605,-95.39673873,77006
298075,29.643849300000003,-95.53947575,77071
298281,29.85533981,-95.35290603,77093
298325,29.63630106,-95.22891241,77587
298435,29.67571256,-95.36634819,77051
298519,29.72241596,-95.31208798,77023
298551,29.69595916,-95.53027339,77036
298559,29.69595916,-95.53027339,77036
298628,29.68958288,-95.49687949,77096
298791,29.85381134,-95.33971414,77093
298797,29.77779013,-95.29300685,77020
298887,29.78196725,-95.32121278,77020
298889,29.67010499,-95.24768071,77017
298928,29.6026878,-95.11956505,77059
298992,29.66945263,-95.36602786,77051
299085,30.00417331,-95.11333658,None
299101,29.70842921,-95.51866151,77036
299112,29.77695661,-95.29317477,77020
299119,29.74639321,-95.34922799,77003
299207,29.73633095,-95.45795099,77027
299278,29.77515793,-95.40622718,77007
299359,29.66264539,-95.32511909,77033
299372,29.59341247,-95.11543283,77059
299494,29.83257673,-95.52026376,77080
299518,29.68276967,-95.30796059,77087
299527,29.78692247,-95.3328628,77026
299667,29.68958288,-95.49687949,77096
299669,29.76487352,-95.5696105,77042
299679,29.77100178,-95.31050104,77020
299757,29.66115766,-95.31147006,77033
299781,29.75285913,-95.28694909,77011
299782,29.75354568,-95.28695684,77011
299791,29.85500499,-95.50010527,77092
299805,29.74608836,-95.36589506,77002
299821,29.70992283,-95.53468327,77036
299848,29.78921773,-95.43817735,77008
299870,29.77876668,-95.29317479,77020
300034,29.58728869,-95.46131118,77053
300137,29.66139793,-95.50112924,77071
300425,29.72873882,-95.40442647,77098
